episode,phase,starting_stones,steps,avg_return,ema_return,win_rate,draw_rate,policy_loss,value_loss,entropy,kl_div,clip_frac,grad_norm,lr,cycle_step,last_reset_event,minimax_depth_beaten,clone_gen,active_mm_max_depth,shaping_mult,wr_vs_mm_d1,wr_vs_mm_d2,wr_vs_mm_d3,wr_vs_mm_d4,wr_vs_mm_d5,wr_vs_mm_d6,wr_vs_mm_d7,wr_vs_random,wr_vs_self,slope_angle_d1,slope_angle_d2,slope_angle_d3,slope_angle_d4,slope_angle_d5,slope_angle_d6,slope_angle_d7,samples_in_window_d1,samples_in_window_d2,samples_in_window_d3,samples_in_window_d4,samples_in_window_d5,samples_in_window_d6,samples_in_window_d7,eps_per_sec
15955600,5,6,458056926,0.24538638849820285,1.8566780486079497,0.4435,0.019,-0.00022828620122334754,0.3640483293463202,1.5695258449105656,0.027041758433459143,0.2897828010951771,0.3833313286304474,0.00029999996904609983,1,clone,2,90,7,0.0,0.986,0.988,0.916,0.9,0.904,0.844,0.87,1.0,0.364,1.7157755503602234,-0.15508594173707196,-1.4471645036977023,-0.4101101546553405,-1.8707099087537036,1.732991760104814,-0.8029499344548438,20,20,20,20,20,20,20,164.3602906514475
15980176,5,6,458918027,0.9157957674455196,1.8096339345498282,0.62175,0.0375,-0.003971259491259439,0.2442787731135333,1.5693893256010834,0.01232286098551143,0.23528751358389854,0.29484185576438904,0.00029999950473785406,4,clone,2,90,7,0.0,0.986,0.988,0.916,0.902,0.906,0.84,0.852,1.0,0.552,1.9120212095689004,-0.2240124325977591,-1.5745912207951671,-0.16542494885782189,-0.385986780606371,1.2370519459340161,-1.150930305865525,20,20,20,20,20,20,20,164.21012761115136
16004752,5,6,459758752,1.856124388704843,1.8119584572575789,0.82225,0.0465,-0.00866229834289036,0.19209811317198205,1.3516292511814771,0.01316556679273043,0.2309135099252065,0.49778857827186584,0.0002999984832614053,7,clone,0,90,7,0.0,0.986,0.99,0.914,0.908,0.902,0.842,0.854,0.996,0.78,2.060036737912006,-0.0964980637283699,-1.8190680514372504,0.2102271799119539,0.6754557916983648,0.8477433508575049,-0.45835645800032815,20,20,20,20,20,20,20,164.04181403519758
16029329,5,6,460661296,0.5891145464558257,1.7508162617174912,0.5605,0.068,-0.0020432867586794422,0.2202811640937154,1.681908166505457,0.01931481482461095,0.25744226708160184,0.36610719561576843,0.0002999998761844122,2,clone,0,91,7,0.0,0.986,0.99,0.914,0.906,0.894,0.824,0.834,1.0,0.492,2.087571535115923,0.024124537316921567,-1.898250994809745,0.4273410475966609,1.5367091726725395,-0.0964980637283699,-1.0269061060474756,20,20,20,20,20,20,20,163.7331965900222
16053907,5,6,461657833,1.5235985926628717,1.7394553782647602,0.76525,0.0775,-0.006186495338139745,0.1703795207043489,1.669841938217481,0.010399915452580899,0.23289945001403492,0.34428685903549194,0.0002999992261531373,5,clone,2,91,7,0.0,0.986,0.99,0.914,0.908,0.892,0.846,0.864,0.996,0.72,2.0600367379118487,0.13785424109106445,-1.943003382478663,0.7616012929701862,2.3628643628432253,-0.29638454660817437,-0.5686311718586265,20,20,20,20,20,20,20,163.50155647822336
16078483,5,6,462509146,2.198146188065654,1.7623899187548049,0.87725,0.0415,-0.01265888368410136,0.13198371014247337,1.3651122612257798,0.009877241755020805,0.20945716121544442,0.22577472031116486,0.00029999801895469767,8,clone,0,92,7,0.0,0.986,0.992,0.912,0.908,0.892,0.87,0.882,0.998,0.854,1.9774266851344184,0.310169611017208,-2.0910133171998724,1.1474853294806915,3.1605513376076337,0.9545541367131749,-0.3825405729426882,20,20,20,20,20,20,20,163.34163593830039
16103060,5,6,463071661,1.853250226476033,1.7669329341408662,0.80375,0.0065,-0.0063756346159304185,0.25325815035746646,1.2332935715333009,0.014891878122654863,0.22946454737430963,0.3856542706489563,0.00029999972141497557,3,clone,0,92,7,0.0,0.986,0.99,0.916,0.916,0.888,0.834,0.864,1.0,0.8,1.9120212095689786,0.40321777653259633,-1.8569390406286386,1.853496290001374,3.799206419833513,-0.3549708140840094,1.1750449061303319,20,20,20,20,20,20,20,163.549578692188
16127643,5,6,463719265,2.546970518867924,1.805934813377219,0.94025,0.0065,-0.02490090969145114,0.14980936639102888,1.1462576080251623,0.014218156927345712,0.21134559203077247,0.7513799071311951,0.0002999988856609407,6,clone,0,93,7,0.0,0.986,0.99,0.92,0.914,0.89,0.872,0.862,0.996,0.938,1.8707099087536248,0.4893715997780371,-1.3782791543112847,2.386947476675236,4.416362476392734,-0.5789692229462984,0.11372981898897114,20,20,20,20,20,20,20,163.7847889911244
16152224,5,6,464465824,1.851605360370982,1.808218340726907,0.79475,0.0105,-0.005544742620650238,0.2614352350593895,1.3613434645437426,0.014340288356266996,0.2200372382517784,0.40198850631713867,0.00029999972141497557,3,clone,0,93,7,0.0,0.984,0.99,0.922,0.912,0.888,0.858,0.858,0.998,0.774,1.7949675010826194,0.5686311718587049,-0.7995042456834468,2.748088180053756,4.940144651004418,-0.9132087724400086,0.606537173046021,20,20,20,20,20,20,20,163.9836245030105
16176805,5,6,465105779,2.6312260355029586,1.8493687254657096,0.9565,0.003,-0.01796464200338556,0.14591763354837894,1.010741464793682,0.01060418582185068,0.17397666970888773,0.212450310587883,0.0002999988856609407,6,clone,0,94,7,0.0,0.984,0.99,0.922,0.912,0.884,0.868,0.858,1.0,0.958,1.6193591362289381,0.640996714240766,-0.4101101546553405,3.0024768796249717,5.025653684692796,-1.3438349726235268,0.7271434838690684,20,20,20,20,20,20,20,164.2220412955604
16201382,5,6,465809535,2.33334555345317,1.8735675668650826,0.9145,0.01,-0.012287911579256789,0.22710618642824038,0.95754783423174,0.022341615293130633,0.2190825632285504,0.538492739200592,0.00029999972141497557,3,clone,0,94,7,0.0,0.984,0.99,0.924,0.91,0.886,0.892,0.858,0.996,0.898,1.4092780666335187,0.7064685443198979,0.12406886246931129,3.0059137761375445,4.926461148140498,-0.17921027481022558,0.6513344873041086,20,20,20,20,20,20,20,164.4338627175803
16225962,5,6,466356638,2.78498892843021,1.919138634943339,0.982,0.004,-0.022033649881089492,0.11979301616786019,0.7021009259753757,0.015437482930128537,0.18453824709332178,0.6857482194900513,0.0002999988856609407,6,clone,0,95,7,0.0,0.984,0.992,0.928,0.91,0.896,0.862,0.862,0.996,0.992,1.1647101279285752,0.8305152334339457,0.7960585511285275,2.67243773860077,5.0188137828242,0.31361587157094356,0.6341048423032981,20,20,20,20,20,20,20,164.69810040461678
16250544,5,6,467027474,1.4087917747896515,1.8936212919356545,0.7195,0.023,-0.009732392318172103,0.28898651503968514,1.1699846338951725,0.017212100546464496,0.24619341427567362,0.5283756256103516,0.00029999972141497557,3,clone,0,95,7,0.0,0.984,0.992,0.926,0.91,0.896,0.85,0.86,0.996,0.688,0.8856446651772286,0.9407724569629726,1.2508308996601325,2.263082657306146,4.793017703811261,0.4342333833037334,0.3859867806062142,20,20,20,20,20,20,20,164.91649556180323
16275124,5,6,467618372,2.5200922531046714,1.9249448399941054,0.93825,0.0055,-0.013362473531301614,0.18308033365191836,0.7770212617787448,0.012415524092361782,0.17842934687029233,0.23692172765731812,0.0002999988856609407,6,clone,0,96,7,0.0,0.986,0.992,0.916,0.912,0.894,0.844,0.856,0.996,0.938,0.6375507805782188,0.9648903241201003,1.3645015998100531,1.9877533985874176,4.450620162234969,0.20333454434243048,0.051695426134162385,20,20,20,20,20,20,20,165.16586493520055
16307898,5,6,468515919,1.988655253837072,1.9281303606862537,0.8275,0.011,-0.00678649058959092,0.25613926262373016,1.1660471615337191,0.015446425304703769,0.2142838654773576,0.2533240020275116,0.00029999950473785406,4,clone,0,96,7,0.0,0.988,0.992,0.92,0.908,0.89,0.838,0.85,1.0,0.832,0.5582930837446485,0.895981254131206,1.412722339618971,1.5126017129807794,3.651638545315354,-0.3067233482190744,-0.630658899440924,20,20,20,20,20,20,20,165.45260855932804
16332483,5,6,469160452,0.576094335898954,1.8605285594468886,0.544,0.026,-0.004146894915082931,0.45524884469207677,1.2264034021859882,0.1667402608684082,0.36036625059171656,0.24869701266288757,0.00029999996904609983,1,clone,0,97,7,0.0,0.988,0.992,0.922,0.906,0.892,0.888,0.878,1.0,0.45,0.4445718632378698,0.7995042456832899,1.3679460032939792,1.0613582877630097,2.655243146442262,1.1784898152371013,-0.3963253867399402,20,20,20,20,20,20,20,165.55663972597833
16357063,5,6,469819732,2.3945838733749656,1.8872313251432924,0.90525,0.0035,-0.018933897411140304,0.22242746043663758,0.9449967971214881,0.01444778168717256,0.20960883146677262,0.27717334032058716,0.00029999950473785406,4,clone,0,97,7,0.0,0.988,0.992,0.92,0.904,0.89,0.876,0.852,0.998,0.91,0.36875571485880426,0.6030911943803758,1.1509303058653684,0.6547804022676531,1.454052811779366,2.0497109428488285,-0.9648903241201786,20,20,20,20,20,20,20,165.301584976976
16381642,5,6,470368084,0.5143129251700681,1.818585405144631,0.5265,0.002,-0.006105257907289673,0.618837959838636,0.960065736915126,0.143462346556286,0.33248075888012396,0.39430591464042664,0.00029999996904609983,1,clone,0,98,7,0.0,0.984,0.992,0.918,0.9,0.886,0.86,0.896,0.996,0.46,0.13440789786946794,0.5169403744865012,0.8339608690334699,0.24813656143123003,-0.010339087920203945,2.6380480756580003,1.5057137685879733,20,20,20,20,20,20,20,165.08576441982885
16406218,5,6,470930700,2.422011399371069,1.8487567048559528,0.901,0.002,-0.0298610240140039,0.21117412957592288,0.8762890195501023,0.013131282953680426,0.1935053925583328,0.2670469582080841,0.00029999950473785406,4,clone,0,98,7,0.0,0.984,0.992,0.914,0.9,0.888,0.884,0.85,0.998,0.9,-0.04135634494769937,0.48247937019477927,0.6478885676284345,-0.07237357773468356,-1.3817235180890481,3.826655398641345,1.1750449061303319,20,20,20,20,20,20,20,164.83238834765598
16430795,5,6,471476874,0.8295208308745428,1.7977949111568823,0.56775,0.0065,0.0011582070092360178,0.4724819894631704,1.096249303817749,0.07753609718134005,0.3212805962562561,0.3132779896259308,0.00029999996904609983,1,clone,0,99,7,0.0,0.982,0.992,0.914,0.9,0.896,0.864,0.868,0.998,0.522,-0.14474692451659638,0.4342333833034982,0.4755871266482627,-0.444571863237713,-1.1543752739276707,3.860964147048801,1.040687069249825,20,20,20,20,20,20,20,164.5574212879954
16455373,5,6,472056394,2.5429593361648575,1.835053132407281,0.935,0.002,-0.016490251892178818,0.1526296307211337,0.8331196377242821,0.012657548257055274,0.18504666331885516,0.27009379863739014,0.00029999950473785406,4,clone,0,99,7,0.0,0.984,0.99,0.908,0.898,0.898,0.864,0.87,0.998,0.91,-0.16887128220389444,0.306723348218996,0.04824906607944608,-1.0131250240153875,-0.5720771930352031,3.5658208368801647,1.633133484092644,20,20,20,20,20,20,20,164.3041267942543
16479950,5,6,472598001,0.5130315549260309,1.7689520535332184,0.5325,0.002,-0.002938441255642776,0.5669818438481593,1.0396349620128023,0.12503124827492065,0.3422566185826841,0.19980518519878387,0.00029999996904609983,1,clone,0,100,7,0.0,0.984,0.99,0.904,0.9,0.9,0.89,0.88,0.994,0.474,-0.1861029301061509,0.1723176143280092,-0.4824793701949359,-1.4368319631815032,0.16887128220389444,3.905561371066553,1.9016935691277856,20,20,20,20,20,20,20,164.12474932517185
16504528,5,6,473216997,2.420986342346598,1.8015537679738873,0.91275,0.0065,-0.024068246837347172,0.17995542421554908,1.019886844433271,0.010993624216494843,0.18695261291204354,0.3469342589378357,0.00029999950473785406,4,clone,0,100,7,0.0,0.984,0.99,0.906,0.898,0.9,0.86,0.882,0.994,0.916,-0.1964419028873704,0.10339076810207887,-0.9786718095102731,-1.702002359269035,0.7857214330121239,3.1674230651614512,2.211466002235873,20,20,20,20,20,20,20,163.90670054041198
16529105,5,6,473871705,0.31791681450818055,1.727371920300602,0.5045,0.05,-0.002474925426691018,0.40777683799917047,1.201813943458326,0.23877143903136855,0.4202970594468743,0.32279297709465027,0.00029999996904609983,1,clone,0,101,7,0.0,0.984,0.99,0.908,0.9,0.898,0.852,0.872,0.998,0.404,-0.19988822433801656,0.03446362261859981,-1.3817235180889698,-1.9395609746232942,1.0544679120294183,1.4540528117792098,1.3748347805695653,20,20,20,20,20,20,20,163.6202124101326
16553684,5,6,474535519,2.18614345891894,1.7503104972315187,0.87125,0.0005,-0.01543339700005256,0.26971637514921337,1.075768733635927,0.014549459277007442,0.1945528221818117,0.47068169713020325,0.00029999950473785406,4,clone,0,101,7,0.0,0.982,0.99,0.906,0.9,0.898,0.84,0.882,0.994,0.892,-0.2619217389554276,-0.03446362261828636,-1.8293966621140407,-2.0841297379597297,1.2370519459338594,0.04480270567575015,1.819068051437094,20,20,20,20,20,20,20,163.41190019278963
16578261,5,6,475181864,1.0663839602555003,1.7161141703827176,0.641,0.012,-0.006199887224538151,0.3988814674397951,1.1342135103799964,0.07589179275917911,0.3171458295596543,0.2604895830154419,0.00029999996904609983,1,clone,2,102,7,0.0,0.984,0.99,0.906,0.9,0.896,0.874,0.87,1.0,0.582,-0.2446902624993037,-0.031017261067114145,-2.3215770858818225,-2.201142237557689,1.3335015275388304,0.6375507805782972,2.4591917209402427,20,20,20,20,20,20,20,163.18941912699535
16602839,5,6,475921254,2.5339460164097845,1.757005762684071,0.94175,0.0125,-0.028778417141265458,0.15142623459299406,0.9805362735475812,0.010930591290594921,0.19282352551817894,0.25695860385894775,0.00029999950473785406,4,clone,0,102,7,0.0,0.984,0.99,0.91,0.902,0.894,0.878,0.876,0.998,0.95,-0.22056612179534277,-0.09305171048172019,-2.517669437229429,-1.9361185527600195,1.2060487792198793,0.04480270567559342,2.6861930656495887,20,20,20,20,20,20,20,163.0158714448938
16627417,5,6,476499955,0.9698755879229254,1.7176492539460135,0.6075,0.002,-0.004936111149039458,0.5639420716148434,0.8772893376422651,0.11589673051441257,0.278909448872913,0.24599185585975647,0.00029999996904609983,1,clone,0,103,7,0.0,0.984,0.99,0.91,0.904,0.892,0.904,0.914,0.994,0.596,-0.18954925574642256,-0.15508594173683685,-2.5486261112202087,-1.6296899147672228,1.0648034641287938,1.5263774703756856,4.039324394534848,20,20,20,20,20,20,20,163.1033591028339
16652006,5,6,477029486,2.7015416666666665,1.766843874582046,0.97175,0.0025,-0.02898711323856361,0.1421203596724404,0.649407462468223,0.010468344470219952,0.15656359162595537,0.22681093215942383,0.00029999950473785406,4,clone,0,103,7,0.0,0.984,0.99,0.906,0.912,0.89,0.842,0.876,0.994,0.974,-0.22401243259783749,-0.21711980939684122,-2.6036565105234333,-1.0992548001441365,0.7788299924741111,0.3618632697079635,3.8300863975649224,20,20,20,20,20,20,20,163.24955427612176
16676588,5,6,477571463,0.1810684513326289,1.687555103419575,0.4315,0.002,-0.0008584101922765729,0.47107901246774764,1.0178490997779936,0.1529285660889443,0.38859514785664423,2.0502071380615234,0.00029999996904609983,1,clone,2,104,7,0.0,0.984,0.99,0.902,0.91,0.89,0.878,0.868,0.996,0.4,-0.2584754473549319,-0.27915316803028467,-2.734334259798649,-0.6341048423033765,0.34118587221397584,0.7926128508151524,3.2979683348951827,20,20,20,20,20,20,20,163.49468467444575
16701167,5,6,478262881,1.4612988085407574,1.676242288675634,0.717,0.012,-0.007575088754419576,0.24548016642702036,1.1660644090038605,0.015602706409669641,0.23688892643342072,0.28304770588874817,0.00029999950473785406,4,clone,2,104,7,0.0,0.984,0.992,0.902,0.908,0.896,0.908,0.87,0.992,0.708,-0.29293827508210313,-0.27570688615547245,-2.7240186125553905,-0.29983081598950595,0.15163960375253951,3.036844867485217,2.79622439463172,20,20,20,20,20,20,20,163.69690849781543
16725747,5,6,478915915,0.25799329785137004,1.6053298391344208,0.4535,0.006,-0.005021235046331726,0.49000889488628935,1.0836514333883922,0.07958834820670918,0.34966477538858143,0.4214860498905182,0.00029999996904609983,1,clone,2,105,7,0.0,0.982,0.992,0.9,0.908,0.894,0.906,0.872,1.0,0.484,-0.39287918752981094,-0.20678086287520558,-2.5589446725713314,0.041356344947542645,0.22401243259760242,4.073615561019577,2.4626317297117413,20,20,20,20,20,20,20,163.91706207719
16750325,5,6,479620804,2.4513559388783865,1.6476311441216192,0.92525,0.0035,-0.018760858037520523,0.18876753802652713,0.9366312041694735,0.01730966832442784,0.23000939466335155,0.44211480021476746,0.00029999950473785406,4,clone,2,105,7,0.0,0.982,0.992,0.904,0.904,0.894,0.902,0.872,1.0,0.936,-0.4859254867441911,-0.13785424109106445,-2.2389953372027254,0.2584754473547751,0.3032770832017118,4.395806344521399,2.022174839945192,20,20,20,20,20,20,20,164.12540263591708
16783104,5,6,480461045,0.6266481371969248,1.5965819937753842,0.5395,0.013,-0.0022371394921922023,0.2709166134397189,1.276964173052046,0.020100163244124915,0.2729742662774192,1.28705894947052,0.0002999998761844122,2,clone,2,106,7,0.0,0.982,0.994,0.906,0.904,0.892,0.898,0.868,0.996,0.524,-0.49970991753463184,-0.003446362673397471,-2.1391966699012808,0.5686311718584699,0.25158285856781937,4.193611466632828,1.264609708682658,20,20,20,20,20,20,20,164.4249543992231
16807686,5,6,481146500,1.9062005899705017,1.61206292358514,0.8115,0.001,-0.011736931497760025,0.18601162878819455,0.9565569912945783,0.014373644105630157,0.22982840865482518,0.2582201659679413,0.0002999992261531373,5,clone,0,106,7,0.0,0.98,0.994,0.906,0.898,0.894,0.898,0.868,1.0,0.816,-0.4928177092707626,0.12406886246907621,-1.8603817778422687,0.5651851465681118,0.12751520853369294,3.589851426717052,0.24813656143123003,20,20,20,20,20,20,20,164.63211539144314
16832271,5,6,481887622,-0.13490589021179616,1.524714482895293,0.39525,0.0025,-0.007574510557213049,0.4294898324999316,1.2095865422281726,0.05179708916693926,0.33172252979771844,0.4336605966091156,0.0002999998761844122,2,clone,2,107,7,0.0,0.98,0.994,0.904,0.898,0.886,0.898,0.866,0.998,0.368,-0.45835645800040636,0.24469026249914708,-1.5263774703756856,0.5238325312609516,-0.19988822433785983,4.580770086817336,0.11717616767185601,20,20,20,20,20,20,20,164.82743530542157
16856850,5,6,482738819,2.178723135770338,1.5574149155390453,0.87275,0.0195,-0.016819661994482957,0.19223813435026244,1.2418074993526234,0.014880337314132382,0.249182983064184,0.330306738615036,0.0002999992261531373,5,clone,2,107,7,0.0,0.98,0.994,0.904,0.896,0.882,0.894,0.868,1.0,0.848,-0.39632538674009693,0.35841704319279655,-1.2026039389834273,0.37220193344445685,-0.7099143805004622,4.974350933346246,-0.8477433508575049,20,20,20,20,20,20,20,164.9901157037016
16881427,5,6,483478714,1.1094099771094799,1.535014668617567,0.67575,0.0055,-0.007531050502219969,0.34051691556489594,1.1375057620386924,0.02282040862626927,0.255090670880451,0.36476263403892517,0.0002999998761844122,2,clone,2,108,7,0.0,0.978,0.994,0.9,0.89,0.878,0.884,0.866,0.998,0.656,-0.5169403744867364,0.4652487355831759,-1.026906106047554,-0.09305171048179854,-1.4678293016189903,4.40608455252232,-0.3411858722138974,20,20,20,20,20,20,20,165.1798348561867
16906015,5,6,484161707,2.6207016094125053,1.589299015657314,0.956,0.001,-0.027828619433328126,0.13944041499724755,0.8496645421553881,0.02037727102661171,0.18872585625220567,0.21494160592556,0.0002999992261531373,5,clone,2,108,7,0.0,0.976,0.994,0.9,0.892,0.874,0.878,0.862,0.996,0.952,-0.6823475493487299,0.5651851465680334,-0.9338815761610936,-0.45835645800040636,-2.2562006471445306,4.423214267468789,-1.5263774703756856,20,20,20,20,20,20,20,165.39160405812626
16930592,5,6,484952247,1.6330439239807586,1.5914862610734861,0.77475,0.0175,-0.007109661789477936,0.24667445222536724,1.3632259266717093,0.02673395767453171,0.2519252772842135,0.2352321743965149,0.0002999998761844122,2,clone,2,109,7,0.0,0.976,0.994,0.902,0.892,0.874,0.88,0.862,1.0,0.784,-0.89253573092766,0.6582263124940712,-0.7271434838690684,-0.7960585511284493,-2.706825474733577,3.8060688287653393,-2.101338572768503,20,20,20,20,20,20,20,165.56405216806368
16955188,5,6,485592554,2.757890754315441,1.6498064857355839,0.97725,0.0005,-0.026846213100909972,0.11550573551136514,0.8503364730572355,0.015286409599787516,0.179130338024402,0.48276862502098083,0.0002999992261531373,5,clone,3,109,7,0.0,0.976,0.994,0.9,0.892,0.876,0.878,0.858,0.994,0.968,-1.0096797351271076,0.6720099055308089,-0.7616012929701862,-1.1784898152370227,-2.9440463499876084,3.067774187174997,-2.713702788577356,20,20,20,20,20,20,20,165.79017790690727
16979769,5,6,486232591,0.7667057014431038,1.60565144652096,0.58175,0.0035,-0.004128660701422228,0.36701608233981664,1.076421684688992,0.04589630445051524,0.3041358212629954,1.2145295143127441,0.0002999998761844122,2,clone,2,110,7,0.0,0.978,0.994,0.898,0.892,0.872,0.872,0.854,0.994,0.548,-1.0337966026019574,0.6720099055309656,-0.9786718095102731,-1.4678293016187556,-3.1639872127740407,3.0230979334358348,-3.0540280427358435,20,20,20,20,20,20,20,165.99959566722276
